,id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
5615,157827,en,Louder Than Bombs,"Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelle’s photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof.",12.996,2015-10-01,Louder Than Bombs,6.448,308
5616,82654,en,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",48.0,2013-01-31,Warm Bodies,6.448,5893
5617,33365,it,Notte prima degli esami,"Rome, 1989. On his last day of high school, Luca gets in trouble when he takes it all out on hated literature teacher Martinelli, only to discover he's going to be heading the examination board for his finals. During a summer of fruitless study, he falls in love with a girl he met once at a party, unaware that she's Martinelli's daughter. The latter, strangely enough, has just offered Luca to prepare with him...",9.613,2006-02-17,The Night Before the Exams,6.4,1030
5618,9315,en,Flightplan,"Flying at 40,000 feet in a state-of-the art aircraft that she helped design, Kyle Pratt's 6-year-old daughter Julia vanishes without a trace. Or did she? No one on the plane believes Julia was ever onboard. And now Kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter.",39.358,2005-09-22,Flightplan,6.448,2494
5619,396398,en,The Meyerowitz Stories (New and Selected),An estranged family gathers together in New York for an event celebrating the artistic work of their father.,23.241,2017-10-13,The Meyerowitz Stories (New and Selected),6.447,1139
5620,376866,en,Jackie,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",110.44,2016-12-02,Jackie,6.447,2249
5621,14442,en,Ella Enchanted,"Ella lives in a magical world in which each child, at the moment of their birth, is given a virtuous ""gift"" from a fairy godmother. Ella's so-called gift, however, is obedience. This birthright proves itself to be quite the curse once Ella finds herself in the hands of several unscrupulous characters whom she quite literally cannot disobey. Determined to gain control of her life and decisions, Ella sets off on a journey to find her fairy godmother who she hopes will lift the curse. The path, however, isn't easy -- Ella must outwit a slew of unpleasant obstacles including ogres, giants, wicked stepsisters, elves and Prince Charmont's evil uncle, who wants to take over the crown and rule the kingdom.",49.385,2004-04-09,Ella Enchanted,6.447,1768
5622,10761,en,Made of Honor,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",40.457,2008-04-30,Made of Honor,6.447,1603
5623,464052,en,Wonder Woman 1984,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,176.458,2020-12-16,Wonder Woman 1984,6.446,8142
5624,39102,ja,ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう,A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.,48.494,1991-03-19,Dragon Ball Z: Lord Slug,6.446,491
5625,27586,en,The Runaways,"Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for The Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengali-like influence of impresario Kim Fowley, the band becomes a huge success.",44.432,2010-03-19,The Runaways,6.446,757
5626,9839,en,Beyond Borders,"Sarah Jordan, an American living in London in 1984, is married to the son of a wealthy British industrialist. She encounters Nick Callahan, a renegade doctor, whose impassioned plea for help to support his relief efforts in war-torn Africa moves her deeply. As a result, Sarah embarks upon a journey of discovery that leads to danger, heartbreak and romance in the far corners of the world.",19.261,2003-10-23,Beyond Borders,6.446,389
5627,8208,en,The Man Who Knew Too Much,"While vacationing in St. Moritz, a British couple receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.",22.083,1934-12-01,The Man Who Knew Too Much,6.4,368
5628,2069,en,The Whole Nine Yards,"After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style.",32.888,2000-02-18,The Whole Nine Yards,6.446,1787
5629,240832,fr,Lucy,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",76.776,2014-07-25,Lucy,6.445,15590
5630,119569,en,Marvel One-Shot: Item 47,"Benny and Claire, a down-on-their-luck couple, find a discarded Chitauri weapon referred to as 'Item 47'.",16.048,2012-09-13,Marvel One-Shot: Item 47,6.445,501
5631,10750,en,Toy Soldiers,"After federal agents arrest a drug czar and put him on trial, the cartel leader's vicious son storms a prep school and takes its students hostage. They rebel against the armed intruders and try to take back their academy by any means necessary.",37.121,1991-04-24,Toy Soldiers,6.4,310
5632,9681,en,Casanova,"With a reputation for seducing members of the opposite sex, regardless of their marital status, a notorious womanizer discovers a beauty who seems impervious to his charms. However, as he continues to pursue the indifferent lady, he finds himself falling in love.",27.906,2005-12-25,Casanova,6.4,848
5633,999644,en,You Are So Not Invited to My Bat Mitzvah,Stacy and Lydia are BFFs who've always dreamed about having epic bat mitzvahs. But things start to go comically awry when a popular boy and middle school drama threatens their friendship and their rite of passage.,37.79,2023-08-18,You Are So Not Invited to My Bat Mitzvah,6.444,372
5634,14052,en,Revenge of the Nerds,"At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",18.793,1984-07-20,Revenge of the Nerds,6.444,696
5635,11326,en,Tommy,"A psychosomatically deaf, dumb and blind boy becomes a master pinball player and the object of a religious cult.",20.994,1975-03-19,Tommy,6.4,303
5636,411741,en,Ingrid Goes West,"Ingrid becomes obsessed with a social network star named Taylor Sloane who seemingly has a perfect life. But when Ingrid decides to drop everything and move west to be Taylor's friend, her behaviour turns unsettling and dangerous.",27.567,2017-08-11,Ingrid Goes West,6.443,920
5637,9618,en,Tango & Cash,"Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.",44.612,1989-12-22,Tango & Cash,6.443,1812
5638,932420,en,Code 8 Part II,"In a world where superpowered people are heavily policed by robots, an ex-con teams up with a drug lord he despises to protect a teen from a corrupt cop.",276.157,2024-02-27,Code 8 Part II,6.449,435
5639,308504,en,Last Knights,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",28.033,2015-04-03,Last Knights,6.4,1029
5640,9422,en,A Civil Action,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.",15.633,1998-12-25,A Civil Action,6.442,411
